Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-02-11,ABB,EQ,1255.15,1262.0,1262.0,1221.0,1231.0,1233.8,1241.2,50593,6279612540000.0,4717,9954,0.1967
2019-02-12,ABB,EQ,1233.8,1244.2,1265.0,1227.0,1263.0,1253.15,1240.65,40551,5030966630000.0,3391,11181,0.2757
2019-02-13,ABB,EQ,1253.15,1257.5,1267.4,1243.05,1246.5,1250.2,1250.26,287016,35884603730000.0,2480,270983,0.9440999999999999
2019-02-14,ABB,EQ,1250.2,1260.0,1275.95,1233.5,1260.05,1258.2,1258.22,343129,43173336910000.0,5951,283881,0.8273
2019-02-15,ABB,EQ,1258.2,1258.4,1271.7,1238.0,1248.0,1246.9,1255.43,68457,8594275455000.0,3946,25531,0.3729
2019-02-18,ABB,EQ,1246.9,1241.45,1250.55,1224.8,1228.0,1228.5,1234.65,26513,3273430185000.0,2745,10107,0.3812
2019-02-19,ABB,EQ,1228.5,1230.0,1256.05,1225.1,1246.6,1242.95,1244.71,54758,6815762680000.0,2644,27045,0.4939
2019-02-20,ABB,EQ,1242.95,1255.0,1274.5,1245.55,1252.9,1250.5,1260.27,63952,8059687875000.0,4277,13484,0.2108
2019-02-21,ABB,EQ,1250.5,1259.0,1268.0,1239.0,1240.0,1245.7,1253.87,50472,6328511100000.0,6895,20781,0.4117
2019-02-22,ABB,EQ,1245.7,1248.8,1264.55,1240.0,1250.0,1248.3,1250.99,50567,6325881885000.0,3620,8520,0.1685
2019-02-25,ABB,EQ,1248.3,1250.0,1264.5,1244.0,1245.0,1246.55,1255.13,33418,4194394270000.0005,2532,9550,0.2858
2019-02-26,ABB,EQ,1246.55,1249.0,1249.0,1228.05,1233.1,1235.75,1239.57,80728,10006779265000.0,1991,64920,0.8042
2019-02-27,ABB,EQ,1235.75,1240.0,1245.0,1220.0,1225.0,1225.05,1228.05,202726,24895773305000.0,5576,154668,0.7629000000000001
2019-02-28,ABB,EQ,1225.05,1229.0,1234.55,1222.25,1230.0,1227.05,1227.1,213393,26185437305000.0,2733,174604,0.8181999999999999
2019-03-01,ABB,EQ,1227.05,1245.9,1262.0,1235.2,1240.0,1244.5,1248.83,196910,24590744855000.0,8872,41422,0.2104
2019-03-05,ABB,EQ,1244.5,1250.3,1254.4,1222.25,1230.0,1233.7,1235.78,269451,33298280570000.0,11481,119839,0.4448
2019-03-06,ABB,EQ,1233.7,1238.0,1251.0,1225.0,1250.0,1244.55,1233.11,169943,20955790840000.0,4274,108909,0.6409
2019-03-07,ABB,EQ,1244.55,1252.0,1294.9,1244.75,1271.0,1270.7,1274.39,174204,22200310240000.0,8476,65233,0.37450000000000006
2019-03-08,ABB,EQ,1270.7,1271.0,1279.75,1248.8,1266.0,1266.0,1258.83,125797,15835689494999.998,7391,68317,0.5431
2019-03-11,ABB,EQ,1266.0,1266.0,1277.0,1261.5,1265.0,1266.2,1268.23,39949,5066464455000.0,1970,21675,0.5426
2019-03-12,ABB,EQ,1266.2,1273.7,1281.0,1244.0,1251.95,1254.25,1263.53,57378,7249887725000.0,3163,27424,0.478
2019-03-13,ABB,EQ,1254.25,1257.55,1316.9,1248.0,1306.0,1296.95,1279.63,509610,65211228429999.99,11668,357484,0.7015000000000001
2019-03-14,ABB,EQ,1296.95,1306.1,1325.0,1291.05,1308.1,1309.6,1308.42,286413,37474712305000.0,9805,152827,0.5336
2019-03-15,ABB,EQ,1309.6,1317.4,1317.4,1296.1,1315.0,1303.8,1303.39,218031,28417933395000.0,7190,187122,0.8582
2019-03-18,ABB,EQ,1303.8,1315.0,1325.0,1300.0,1305.8,1305.75,1315.31,73669,9689793555000.0,4002,19769,0.2683
2019-03-19,ABB,EQ,1305.75,1308.75,1325.0,1301.05,1320.0,1319.6,1318.01,93185,12281846155000.0,4076,56019,0.6012
2019-03-20,ABB,EQ,1319.6,1323.8,1344.0,1319.7,1337.0,1338.7,1336.49,110135,14719408369999.998,8046,61711,0.5603
2019-03-22,ABB,EQ,1338.7,1344.4,1349.0,1334.85,1337.9,1340.0,1340.83,71541,9592444620000.0,4947,40912,0.5719
2019-03-25,ABB,EQ,1340.0,1337.9,1340.0,1320.95,1335.05,1334.65,1331.6,46079,6135860780000.0,4812,23816,0.5169
2019-03-26,ABB,EQ,1334.65,1335.0,1344.0,1320.05,1332.0,1330.95,1331.6,35293,4699631500000.0,4699,18326,0.5193
2019-03-27,ABB,EQ,1330.95,1335.0,1348.0,1319.95,1321.3,1326.45,1332.01,182854,24356266530000.0,6655,109772,0.6003000000000001
2019-03-28,ABB,EQ,1326.45,1321.1,1331.7,1308.45,1312.3,1314.9,1322.1,154138,20378566230000.0,4483,126310,0.8195
2019-03-29,ABB,EQ,1314.9,1329.8,1330.0,1310.1,1314.0,1316.0,1317.03,224329,29544825089999.996,8792,159453,0.7108
2019-04-01,ABB,EQ,1316.0,1320.0,1328.0,1310.0,1315.0,1317.8,1318.17,97361,12833797455000.0,4640,65037,0.668
2019-04-02,ABB,EQ,1317.8,1318.0,1346.2,1308.0,1322.0,1322.4,1321.47,194479,25699844075000.0,6633,146820,0.7549
2019-04-03,ABB,EQ,1322.4,1328.8,1340.0,1320.1,1330.0,1332.15,1330.83,69523,9252354005000.0,6934,38719,0.5569
2019-04-04,ABB,EQ,1332.15,1335.0,1337.95,1310.0,1326.0,1325.45,1322.82,40925,5413641705000.0,3048,24392,0.596
2019-04-05,ABB,EQ,1325.45,1318.8,1380.0,1318.8,1376.0,1377.55,1364.79,159475,21765060690000.0,10707,64458,0.4042
2019-04-08,ABB,EQ,1377.55,1373.0,1419.0,1370.7,1385.0,1396.0,1404.15,242997,34120471970000.0,15119,41975,0.1727
2019-04-09,ABB,EQ,1396.0,1391.2,1416.0,1379.35,1415.0,1408.35,1400.37,92415,12941481230000.0,7265,24204,0.2619
2019-04-10,ABB,EQ,1408.35,1405.0,1407.0,1371.0,1374.7,1381.55,1396.17,68864,9614554835000.0,6000,17798,0.2585
2019-04-11,ABB,EQ,1381.55,1382.95,1418.2,1374.75,1409.15,1408.35,1402.29,60678,8508841990000.001,6930,16081,0.265
2019-04-12,ABB,EQ,1408.35,1406.9,1433.5,1403.0,1430.0,1429.25,1424.13,102262,14563476330000.002,12092,35432,0.3465
2019-04-15,ABB,EQ,1429.25,1429.25,1438.0,1417.0,1423.4,1423.3,1427.68,37372,5335540565000.0,3654,15110,0.4043
2019-04-16,ABB,EQ,1423.3,1432.0,1436.9,1410.0,1412.75,1411.65,1424.32,159112,22662682165000.0,2685,143502,0.9019
2019-04-18,ABB,EQ,1411.65,1414.1,1449.0,1414.1,1436.0,1436.8,1431.76,95559,13681795844999.998,5601,35401,0.3705
2019-04-22,ABB,EQ,1436.8,1420.0,1455.0,1406.4,1442.0,1439.15,1435.78,150215,21567569745000.0,8279,52578,0.35000000000000003
2019-04-23,ABB,EQ,1439.15,1444.0,1493.5,1444.0,1475.0,1478.3,1476.15,306815,45290512945000.0,16415,187853,0.6123
2019-04-24,ABB,EQ,1478.3,1465.0,1505.0,1460.7,1490.0,1491.35,1491.36,126137,18811628370000.0,6621,65381,0.5183
2019-04-25,ABB,EQ,1491.35,1498.0,1499.8,1475.0,1498.0,1494.4,1487.23,47180,7016740245000.0,3482,16619,0.3522
2019-04-26,ABB,EQ,1494.4,1494.0,1494.0,1471.55,1494.0,1481.1,1483.17,73873,10956592660000.0,3487,42227,0.5716
2019-04-30,ABB,EQ,1481.1,1480.4,1489.0,1472.5,1476.1,1479.3,1479.33,59062,8737204484999.999,2917,39534,0.6694
2019-05-02,ABB,EQ,1479.3,1485.0,1519.9,1461.35,1476.1,1476.85,1489.67,263468,39248101350000.0,8954,167706,0.6365
2019-05-03,ABB,EQ,1476.85,1476.0,1517.8,1472.5,1487.0,1493.25,1502.21,113929,17114549140000.0,5934,37090,0.32560000000000006
2019-05-06,ABB,EQ,1493.25,1480.0,1506.9,1471.0,1478.0,1479.05,1481.87,175652,26029321230000.0,8243,153734,0.8752
2019-05-07,ABB,EQ,1479.05,1475.0,1496.9,1465.55,1476.0,1478.8,1478.2,57445,8491539970000.0,3974,21859,0.3805
2019-05-08,ABB,EQ,1478.8,1480.25,1497.0,1448.0,1453.6,1453.55,1467.62,175410,25743511885000.0,9793,63428,0.3616
2019-05-09,ABB,EQ,1453.55,1450.0,1450.0,1380.2,1385.0,1385.9,1400.16,151254,21178011370000.0,7374,61085,0.40390000000000004
2019-05-10,ABB,EQ,1385.9,1380.5,1398.8,1341.65,1385.0,1377.15,1359.73,124261,16896183569999.998,10407,22432,0.18050000000000002
2019-05-13,ABB,EQ,1377.15,1398.0,1398.0,1340.0,1356.0,1347.45,1365.13,29755,4061956815000.0,3436,7408,0.249
2019-05-14,ABB,EQ,1347.45,1355.85,1380.0,1311.3,1380.0,1374.6,1337.49,165512,22137016585000.0,5669,129208,0.7807
2019-05-15,ABB,EQ,1374.6,1363.0,1410.0,1356.25,1380.0,1378.3,1371.28,35340,4846112175000.0,3061,13834,0.3915
2019-05-16,ABB,EQ,1378.3,1379.0,1403.9,1361.05,1380.25,1387.25,1383.67,61705,8537921495000.0,5194,28843,0.46740000000000004
2019-05-17,ABB,EQ,1387.25,1385.0,1403.8,1372.55,1397.0,1391.1,1389.16,21627,3004332650000.0,1950,7463,0.34509999999999996
2019-05-20,ABB,EQ,1391.1,1418.8,1442.0,1405.0,1442.0,1437.1,1428.29,49128,7016918434999.999,3081,21118,0.4299
2019-05-21,ABB,EQ,1437.1,1440.0,1457.95,1414.0,1424.5,1428.85,1425.07,104736,14925633400000.0,3810,77823,0.743
2019-05-22,ABB,EQ,1428.85,1425.0,1461.5,1401.2,1453.1,1457.15,1437.02,43526,6254766105000.0,5993,17268,0.39670000000000005
2019-05-23,ABB,EQ,1457.15,1490.0,1490.0,1421.0,1460.0,1437.7,1462.68,76310,11161682405000.0,6140,41478,0.5435
2019-05-24,ABB,EQ,1437.7,1463.85,1500.0,1444.85,1497.95,1496.95,1475.43,76994,11359935330000.0,6310,23589,0.3064
2019-05-27,ABB,EQ,1496.95,1478.0,1619.95,1478.0,1618.1,1613.3,1580.94,327524,51779588560000.0,20534,127774,0.3901
2019-05-28,ABB,EQ,1613.3,1616.0,1618.0,1557.65,1595.0,1594.5,1581.93,173687,27475986385000.004,10592,66115,0.38070000000000004
2019-05-29,ABB,EQ,1594.5,1595.0,1600.1,1577.15,1589.0,1587.9,1590.68,172554,27447878505000.0,4104,80569,0.4669
2019-05-30,ABB,EQ,1587.9,1580.0,1587.9,1562.1,1570.0,1574.3,1575.46,31425,4950888385000.0,2875,11012,0.3504
2019-05-31,ABB,EQ,1574.3,1579.75,1598.35,1561.0,1570.55,1569.3,1572.97,44434,6989315625000.0,3912,22397,0.5041
2019-06-03,ABB,EQ,1569.3,1571.1,1615.5,1551.3,1590.0,1593.35,1594.66,89242,14231032455000.002,5703,30836,0.3455
2019-06-04,ABB,EQ,1593.35,1593.35,1609.8,1552.0,1568.0,1561.65,1575.84,97405,15349437169999.998,4768,53286,0.5471
2019-06-06,ABB,EQ,1561.65,1560.0,1579.4,1524.0,1531.05,1529.8,1550.87,57148,8862883675000.0,4770,23781,0.4161
2019-06-07,ABB,EQ,1529.8,1531.05,1575.0,1517.0,1569.0,1564.15,1549.4,41806,6477407280000.0,3559,8581,0.2053
2019-06-10,ABB,EQ,1564.15,1563.15,1629.0,1552.2,1564.4,1563.4,1592.52,196369,31272221080000.0,12114,59357,0.3023
2019-06-11,ABB,EQ,1563.4,1560.0,1583.75,1540.6,1546.15,1546.55,1556.28,101534,15801491135000.0,9566,62486,0.6154000000000001
2019-06-12,ABB,EQ,1546.55,1547.75,1574.65,1500.05,1509.0,1506.55,1524.42,185146,28224072189999.996,18656,80071,0.4325
2019-06-13,ABB,EQ,1506.55,1510.0,1554.0,1502.0,1504.1,1508.85,1520.82,221283,33653122105000.0,8822,115866,0.5236
2019-06-14,ABB,EQ,1508.85,1513.0,1544.35,1502.0,1504.5,1511.45,1527.05,110612,16890993744999.998,8401,31448,0.2843
2019-06-17,ABB,EQ,1511.45,1512.95,1540.0,1509.65,1535.0,1533.7,1526.54,97243,14844531130000.002,11176,33832,0.33549999999999996
2019-06-18,ABB,EQ,1533.7,1538.9,1547.0,1531.0,1543.0,1539.6,1540.14,51595,7946367030000.0,3745,13144,0.2281
2019-06-19,ABB,EQ,1539.6,1543.0,1563.95,1540.0,1558.0,1554.45,1551.87,59634,9254410315000.0,4851,23487,0.39390000000000003
2019-06-20,ABB,EQ,1554.45,1555.9,1576.3,1535.0,1562.1,1566.95,1558.51,38376,5980923835000.0,3597,9248,0.24100000000000002
2019-06-21,ABB,EQ,1566.95,1566.0,1577.5,1531.1,1554.1,1559.05,1555.94,109088,16973450744999.998,9260,62748,0.5752
2019-06-24,ABB,EQ,1559.05,1560.15,1573.0,1550.0,1551.3,1560.9,1560.09,73029,11393188650000.0,5020,54914,0.7519
2019-06-25,ABB,EQ,1560.9,1564.0,1568.0,1540.9,1553.7,1559.05,1554.12,27457,4267151345000.0005,3080,4964,0.1808
2019-06-26,ABB,EQ,1559.05,1557.05,1609.0,1551.0,1606.0,1601.5,1592.38,138265,22017077565000.0,8043,28053,0.2029
2019-06-27,ABB,EQ,1601.5,1600.0,1640.0,1588.0,1592.0,1602.85,1619.34,176106,28517590689999.996,12586,71357,0.40520000000000006
2019-06-28,ABB,EQ,1602.85,1590.0,1617.7,1588.0,1609.8,1602.45,1604.87,53811,8635992809999.999,4073,10060,0.187
2019-07-01,ABB,EQ,1602.45,1600.1,1632.3,1586.45,1601.0,1601.35,1610.33,155524,25044457010000.0,6444,22946,0.1475
2019-07-02,ABB,EQ,1601.35,1610.0,1614.0,1596.55,1605.0,1600.45,1604.11,63949,10258120760000.0,3345,36044,0.5636
2019-07-03,ABB,EQ,1600.45,1607.95,1615.45,1600.0,1610.0,1607.75,1608.33,58485,9406294920000.0,3892,15949,0.2727
2019-07-04,ABB,EQ,1607.75,1608.0,1665.0,1605.0,1663.1,1652.0,1642.11,184959,30372232380000.0,10076,60410,0.32659999999999995
2019-07-05,ABB,EQ,1652.0,1661.5,1670.0,1521.1,1545.0,1541.95,1577.99,228921,36123481830000.0,15999,67493,0.2948
2019-07-08,ABB,EQ,1541.95,1546.0,1575.0,1457.1,1492.7,1482.2,1510.47,125003,18881385505000.0,8084,35723,0.2858
2019-07-09,ABB,EQ,1482.2,1485.1,1558.0,1474.5,1524.0,1531.6,1535.23,202265,31052350235000.004,10534,46378,0.2293
2019-07-10,ABB,EQ,1531.6,1524.0,1549.2,1486.55,1525.0,1514.2,1518.97,61995,9416844565000.0,5468,10476,0.16899999999999998
2019-07-11,ABB,EQ,1514.2,1521.0,1535.0,1503.1,1510.0,1507.95,1518.46,27522,4179112310000.0,2522,5950,0.2162
2019-07-12,ABB,EQ,1507.95,1517.9,1517.9,1486.0,1505.0,1500.85,1501.95,38784,5825148370000.0,2887,9801,0.2527
2019-07-15,ABB,EQ,1500.85,1502.4,1510.0,1488.1,1496.65,1496.75,1496.83,42645,6383215095000.0,1970,23454,0.55
2019-07-16,ABB,EQ,1496.75,1496.75,1524.95,1477.55,1519.0,1520.45,1508.6,38682,5835574770000.0,2159,19214,0.49670000000000003
2019-07-17,ABB,EQ,1520.45,1518.85,1534.4,1481.0,1487.0,1489.1,1516.2,112521,17060483955000.002,7381,29768,0.2646
2019-07-18,ABB,EQ,1489.1,1493.0,1500.0,1445.0,1448.5,1454.1,1469.0,63333,9303635515000.0,5754,24842,0.3922
2019-07-19,ABB,EQ,1454.1,1461.35,1468.65,1411.05,1416.0,1415.1,1427.31,48356,6901922109999.999,4275,16623,0.34380000000000005
2019-07-22,ABB,EQ,1415.1,1419.4,1419.4,1378.35,1405.0,1403.9,1395.52,45430,6339836830000.0,3503,18325,0.40340000000000004
2019-07-23,ABB,EQ,1403.9,1410.0,1444.95,1361.85,1381.0,1374.95,1411.16,236225,33335244055000.0,13664,68997,0.2921
2019-07-24,ABB,EQ,1374.95,1381.1,1391.4,1351.0,1356.0,1361.95,1368.25,62557,8559360750000.0,5113,17735,0.28350000000000003
2019-07-25,ABB,EQ,1361.95,1380.0,1413.9,1366.1,1398.0,1402.8,1400.45,445967,62455336065000.0,6493,367560,0.8242
2019-07-26,ABB,EQ,1402.8,1410.0,1428.0,1370.0,1379.9,1382.05,1389.52,93398,12977808850000.0,6523,21209,0.22710000000000002
2019-07-29,ABB,EQ,1382.05,1390.0,1420.0,1370.0,1394.0,1394.55,1391.79,149262,20774175795000.0,7617,61309,0.4107
2019-07-30,ABB,EQ,1394.55,1398.0,1404.7,1352.95,1355.0,1358.3,1386.25,291048,40346589035000.0,6732,221437,0.7608
2019-07-31,ABB,EQ,1358.3,1361.0,1374.0,1337.9,1370.0,1363.1,1358.36,53331,7244290925000.0,4741,12733,0.23879999999999998
2019-08-01,ABB,EQ,1363.1,1359.0,1391.95,1342.45,1355.0,1352.65,1357.43,50873,6905642100000.0,4682,15218,0.29910000000000003
2019-08-02,ABB,EQ,1352.65,1355.5,1390.0,1340.0,1374.0,1367.8,1357.01,45918,6231124680000.0,3601,16135,0.3514
2019-08-05,ABB,EQ,1367.8,1349.3,1390.0,1330.2,1388.9,1379.1,1360.15,58013,7890631295000.0,3323,31389,0.5411
2019-08-06,ABB,EQ,1379.1,1375.0,1400.0,1374.05,1379.0,1384.55,1386.64,24380,3380631754999.9995,2090,6132,0.2515
2019-08-07,ABB,EQ,1384.55,1388.7,1398.1,1365.95,1394.0,1390.55,1381.62,53544,7397767834999.999,3595,24305,0.4539
2019-08-08,ABB,EQ,1390.55,1394.6,1429.85,1370.0,1395.0,1394.95,1395.38,65489,9138199780000.0,7283,15600,0.2382
2019-08-09,ABB,EQ,1394.95,1414.6,1422.7,1390.0,1392.9,1396.7,1405.77,31916,4486643015000.0,2918,11010,0.34500000000000003
2019-08-13,ABB,EQ,1396.7,1391.8,1407.0,1372.0,1374.0,1379.1,1388.73,55372,7689689230000.0,4425,24911,0.4499
2019-08-14,ABB,EQ,1379.1,1380.3,1393.0,1311.5,1350.0,1348.95,1347.72,76794,10349657930000.0,6006,45979,0.5987
2019-08-16,ABB,EQ,1348.95,1348.9,1368.45,1339.55,1359.0,1358.75,1358.95,44305,6020810295000.0,2993,24469,0.5523
2019-08-19,ABB,EQ,1358.75,1366.0,1382.0,1351.0,1376.05,1370.3,1365.47,43694,5966303435000.0,2404,22906,0.5242
2019-08-20,ABB,EQ,1370.3,1376.0,1379.65,1362.0,1364.0,1364.95,1366.94,36489,4987840605000.0,2682,15880,0.43520000000000003
2019-08-21,ABB,EQ,1364.95,1364.95,1373.0,1352.0,1355.1,1359.35,1361.27,42699,5812477800000.0,2210,27450,0.6429
2019-08-22,ABB,EQ,1359.35,1361.55,1364.0,1340.0,1350.0,1349.45,1351.22,48945,6613529730000.0,2678,35679,0.7290000000000001
2019-08-23,ABB,EQ,1349.45,1341.25,1352.95,1328.5,1339.0,1339.8,1340.06,56160,7525793305000.0,2368,38938,0.6933
2019-08-26,ABB,EQ,1339.8,1360.2,1428.0,1332.55,1389.95,1401.2,1373.37,53101,7292708300000.0,3848,16892,0.3181
2019-08-27,ABB,EQ,1401.2,1405.55,1416.85,1372.0,1381.95,1378.5,1394.1,45486,6341209480000.0,5229,13435,0.2954
2019-08-28,ABB,EQ,1378.5,1375.15,1390.05,1352.1,1355.0,1361.4,1365.76,182780,24963329245000.0,3037,156926,0.8586
2019-08-29,ABB,EQ,1361.4,1364.0,1364.0,1325.1,1333.0,1332.3,1347.73,134390,18112084160000.0,3008,113881,0.8473999999999999
2019-08-30,ABB,EQ,1332.3,1336.0,1354.0,1327.05,1337.0,1338.45,1340.09,25835,3462115885000.0,2110,7626,0.2952
2019-09-03,ABB,EQ,1338.45,1338.0,1345.0,1318.85,1330.0,1329.75,1329.62,28301,3762947254999.9995,2928,12261,0.43320000000000003
2019-09-04,ABB,EQ,1329.75,1331.35,1340.0,1315.05,1318.0,1319.6,1326.44,48990,6498241355000.0,2155,35322,0.721
2019-09-05,ABB,EQ,1319.6,1329.4,1333.0,1313.0,1314.9,1316.15,1321.74,21273,2811728325000.0,1615,9140,0.42969999999999997
2019-09-06,ABB,EQ,1316.15,1319.8,1339.0,1310.35,1322.0,1319.3,1324.63,28271,3744873520000.0005,2196,6832,0.24170000000000003
2019-09-09,ABB,EQ,1319.3,1318.7,1337.0,1310.0,1327.0,1327.85,1327.17,31381,4164805354999.9995,2555,9769,0.3113
2019-09-11,ABB,EQ,1327.85,1330.0,1346.0,1320.0,1327.2,1328.4,1334.49,35256,4704865370000.0,3073,15198,0.4311
2019-09-12,ABB,EQ,1328.4,1335.5,1346.0,1325.15,1336.0,1334.15,1337.48,23333,3120745620000.0,1787,10631,0.4556
2019-09-13,ABB,EQ,1334.15,1340.35,1365.0,1325.3,1365.0,1348.05,1342.91,52412,7038468200000.0,3728,23176,0.4422
2019-09-16,ABB,EQ,1348.05,1357.85,1369.9,1331.0,1340.05,1344.65,1355.73,114868,15573020190000.0,3246,89898,0.7826000000000001
2019-09-17,ABB,EQ,1344.65,1350.5,1356.95,1331.05,1331.1,1336.25,1340.47,28781,3858019079999.9995,2390,10528,0.3658
2019-09-18,ABB,EQ,1336.25,1333.1,1339.5,1324.0,1326.0,1325.9,1329.97,26589,3536251829999.9995,1909,17343,0.6523000000000001
2019-09-19,ABB,EQ,1325.9,1330.0,1333.5,1317.95,1322.3,1325.45,1324.75,19465,2578617830000.0,1404,9428,0.4844
2019-09-20,ABB,EQ,1325.45,1328.6,1535.25,1316.95,1400.0,1409.1,1432.14,308315,44154890295000.0,21612,180920,0.5868
2019-09-23,ABB,EQ,1409.1,1420.0,1601.0,1420.0,1600.0,1553.25,1517.29,716837,108765014490000.02,29075,575944,0.8035
2019-09-24,ABB,EQ,1553.25,1570.0,1581.0,1545.0,1567.0,1573.35,1566.98,137947,21616039025000.0,9512,68935,0.4997
2019-09-25,ABB,EQ,1573.35,1571.0,1575.0,1510.0,1525.95,1539.6,1544.35,82712,12773608700000.0,9200,37781,0.4568
2019-09-26,ABB,EQ,1539.6,1540.55,1583.9,1405.0,1488.0,1459.9,1478.33,556866,82322972900000.0,22298,323297,0.5806
2019-09-27,ABB,EQ,1459.9,1470.0,1549.95,1470.0,1534.95,1545.35,1534.47,273923,42032724450000.0,18297,77848,0.2842
2019-09-30,ABB,EQ,1545.35,1534.95,1534.95,1505.0,1518.95,1515.35,1514.88,156032,23636927415000.0,10256,105706,0.6775
2019-10-01,ABB,EQ,1515.35,1530.0,1555.0,1447.05,1487.0,1485.5,1500.29,135969,20399231215000.0,13702,68157,0.5013000000000001
2019-10-03,ABB,EQ,1485.5,1480.45,1486.0,1450.1,1461.0,1461.1,1461.52,182070,26609909575000.0,10578,136793,0.7513
2019-10-04,ABB,EQ,1461.1,1470.25,1502.85,1458.0,1461.4,1464.05,1474.21,48748,7186471380000.0,3503,12557,0.2576
2019-10-07,ABB,EQ,1464.05,1460.1,1484.95,1442.0,1474.0,1465.75,1464.99,28184,4128921195000.0005,2057,9020,0.32
2019-10-09,ABB,EQ,1465.75,1474.9,1509.4,1465.5,1490.0,1486.0,1490.8,93666,13963757850000.0,5714,30519,0.3258
2019-10-10,ABB,EQ,1486.0,1485.0,1493.85,1454.3,1464.95,1464.45,1468.37,31590,4638581115000.0,2997,15736,0.49810000000000004
2019-10-11,ABB,EQ,1464.45,1474.95,1505.95,1470.25,1482.0,1483.15,1491.06,95151,14187562725000.0,5665,12462,0.131
2019-10-14,ABB,EQ,1483.15,1481.0,1504.4,1467.0,1470.0,1478.4,1487.56,125336,18644490420000.0,3085,106355,0.8486
2019-10-15,ABB,EQ,1478.4,1479.9,1520.0,1465.65,1515.1,1496.7,1489.13,49536,7376547865000.001,2892,31693,0.6398
2019-10-16,ABB,EQ,1496.7,1513.0,1534.5,1503.15,1520.0,1519.5,1519.58,100101,15211183710000.0,11046,54320,0.5427000000000001
2019-10-17,ABB,EQ,1519.5,1521.8,1535.0,1507.0,1516.0,1519.3,1521.95,50738,7722063859999.999,4290,23720,0.4675
2019-10-18,ABB,EQ,1519.3,1525.7,1567.95,1519.3,1562.1,1556.3,1541.26,192308,29639664580000.0,6037,130777,0.68
2019-10-22,ABB,EQ,1556.3,1557.0,1580.0,1521.0,1540.0,1539.2,1552.78,112943,17537617725000.0,3028,86147,0.7626999999999999
2019-10-23,ABB,EQ,1539.2,1540.0,1568.85,1530.0,1539.95,1536.55,1549.64,31500,4881369770000.0,3122,10807,0.3431
2019-10-24,ABB,EQ,1536.55,1539.0,1548.85,1506.05,1520.0,1513.9,1520.62,59085,8984561995000.0,2429,44086,0.7461
2019-10-25,ABB,EQ,1513.9,1520.0,1528.15,1481.6,1495.0,1495.25,1499.94,27316,4097222854999.9995,2702,9179,0.336
2019-10-27,ABB,EQ,1495.25,1509.0,1524.4,1501.0,1518.95,1515.6,1513.21,6183,935617255000.0001,803,3538,0.5722
2019-10-29,ABB,EQ,1515.6,1515.75,1519.95,1463.0,1469.0,1469.65,1480.85,109724,16248495850000.0,9433,63323,0.5771000000000001
2019-10-30,ABB,EQ,1469.65,1482.8,1482.8,1441.65,1449.0,1448.15,1450.4,120399,17462722830000.002,9187,69124,0.5740999999999999
2019-10-31,ABB,EQ,1448.15,1460.9,1498.0,1448.65,1450.0,1458.6,1472.73,283505,41752650720000.0,14197,196172,0.6920000000000001
2019-11-01,ABB,EQ,1458.6,1458.6,1480.0,1451.65,1457.0,1458.85,1462.53,74552,10903420945000.0,5969,38608,0.5179
2019-11-04,ABB,EQ,1458.85,1467.7,1478.4,1452.7,1459.0,1456.7,1462.72,35652,5214901630000.0,2423,17905,0.5022
2019-11-05,ABB,EQ,1456.7,1457.25,1474.0,1445.55,1449.0,1448.35,1457.82,40619,5921515400000.0,4209,17284,0.4255
2019-11-06,ABB,EQ,1448.35,1445.55,1468.9,1430.0,1461.0,1461.75,1454.37,55496,8071178890000.001,3913,29781,0.5366
2019-11-07,ABB,EQ,1461.75,1465.0,1493.0,1457.05,1480.0,1482.75,1474.42,53442,7879589195000.0,2844,33105,0.6195
2019-11-08,ABB,EQ,1482.75,1474.5,1479.9,1441.65,1470.0,1462.7,1459.46,73375,10708820095000.0,4817,43212,0.5889
2019-11-11,ABB,EQ,1462.7,1460.0,1469.0,1445.7,1454.0,1457.35,1455.0,43896,6386858985000.0,3990,26572,0.6053000000000001
2019-11-13,ABB,EQ,1457.35,1457.35,1538.0,1418.4,1500.0,1497.65,1466.22,357412,52404481575000.0,21076,152098,0.42560000000000003
2019-11-14,ABB,EQ,1497.65,1495.0,1495.0,1465.0,1465.0,1468.9,1477.2,197909,29235021620000.0,5384,170655,0.8623000000000001
2019-11-15,ABB,EQ,1468.9,1471.9,1477.7,1455.3,1472.0,1466.35,1466.15,52525,7700931270000.0,6663,33334,0.6346
2019-11-18,ABB,EQ,1466.35,1466.35,1474.0,1445.0,1454.0,1455.65,1454.57,33730,4906269960000.0,2642,16525,0.48990000000000006
2019-11-19,ABB,EQ,1455.65,1451.3,1480.0,1451.3,1466.55,1474.55,1469.85,43691,6421914955000.0,4413,26046,0.5961
2019-11-20,ABB,EQ,1474.55,1471.5,1475.0,1439.25,1441.0,1449.65,1469.57,637863,93738474020000.0,3291,612729,0.9606
2019-11-21,ABB,EQ,1449.65,1450.0,1458.4,1436.0,1436.5,1439.2,1444.65,32816,4740753165000.0,2740,20849,0.6353
2019-11-22,ABB,EQ,1439.2,1439.95,1439.95,1404.0,1408.5,1410.05,1416.56,38441,5445384300000.0,4469,23787,0.6188
